Temperature (K),Brightness (watts/m2),Parallax (arcsec),distance ,luminosity,Lum in solar units (J/s)
3322.076263,2.63E-14,0.00997508,1.37E+14,2.36E+29,6.17E+02
3321.217392,2.52E-14,0.00932383,1.43E+14,2.57E+29,6.73E+02
3320.752917,2.73E-14,0.00992908,1.32E+14,2.18E+29,5.70E+02
3320.335549,2.58E-14,0.0100041,1.40E+14,2.44E+29,6.38E+02
3308.386333,1.98E-14,0.00924365,1.82E+14,4.14E+29,1.08E+03
3305.930298,2.82E-14,0.0102905,1.28E+14,2.05E+29,5.35E+02
3305.858288,2.50E-14,0.010203,1.44E+14,2.61E+29,6.83E+02
3305.573571,2.20E-14,0.00882753,1.64E+14,3.36E+29,8.77E+02
3305.535436,2.07E-14,0.00884699,1.74E+14,3.81E+29,9.96E+02
3305.500299,2.61E-14,0.00920107,1.38E+14,2.40E+29,6.27E+02
3305.179179,2.39E-14,0.00936026,1.51E+14,2.84E+29,7.43E+02
3304.879458,2.37E-14,0.00878034,1.52E+14,2.90E+29,7.58E+02
3304.074565,2.70E-14,0.0121136,1.33E+14,2.23E+29,5.82E+02
3303.794181,2.12E-14,0.0101365,1.70E+14,3.63E+29,9.48E+02
3303.789873,2.24E-14,0.00904929,1.61E+14,3.25E+29,8.49E+02
3303.78539,2.22E-14,0.0111473,1.62E+14,3.31E+29,8.66E+02
3303.758398,2.46E-14,0.0107573,1.46E+14,2.68E+29,7.02E+02
3303.668976,2.61E-14,0.0106876,1.38E+14,2.39E+29,6.24E+02
3303.427179,2.68E-14,0.0133865,1.34E+14,2.27E+29,5.93E+02
3303.229752,2.09E-14,0.0078739,1.72E+14,3.75E+29,9.79E+02
3302.791105,1.91E-14,0.00950429,1.88E+14,4.47E+29,1.17E+03
3301.827999,8.28E-15,0.00736567,4.35E+14,2.38E+30,6.21E+03
3299.860238,3.42E-14,0.011808,1.05E+14,1.39E+29,3.64E+02
3292.855911,4.17E-14,0.0125385,8.63E+13,9.36E+28,2.45E+02
3292.491092,3.33E-14,0.0108448,1.08E+14,1.47E+29,3.84E+02
3290.623386,3.64E-14,0.0102411,9.89E+13,1.23E+29,3.21E+02
3290.563066,4.78E-14,0.00955535,7.53E+13,7.14E+28,1.87E+02
3290.540333,4.81E-14,0.00997493,7.48E+13,7.03E+28,1.84E+02
3290.367429,4.50E-14,0.0097547,8.00E+13,8.03E+28,2.10E+02
3290.350087,4.45E-14,0.0114603,8.09E+13,8.24E+28,2.15E+02
3290.345149,4.19E-14,0.0106872,8.59E+13,9.27E+28,2.42E+02
3290.155379,4.45E-14,0.00974936,8.09E+13,8.22E+28,2.15E+02
3290.001371,4.00E-14,0.0103428,9.00E+13,1.02E+29,2.66E+02
3289.987515,4.03E-14,0.00980624,8.93E+13,1.00E+29,2.62E+02
3289.851277,4.37E-14,0.0106464,8.24E+13,8.53E+28,2.23E+02
3289.699589,4.42E-14,0.00929099,8.14E+13,8.33E+28,2.18E+02
3289.585064,4.08E-14,0.0100041,8.82E+13,9.80E+28,2.56E+02
3289.575728,3.37E-14,0.00926633,1.07E+14,1.43E+29,3.74E+02
3289.430538,3.99E-14,0.0116216,9.02E+13,1.02E+29,2.67E+02
3289.430086,4.84E-14,0.00966876,7.44E+13,6.95E+28,1.82E+02
3289.429887,5.31E-14,0.0111388,6.78E+13,5.78E+28,1.51E+02
3289.42133,3.84E-14,0.00959058,9.38E+13,1.10E+29,2.88E+02
3289.369722,4.04E-14,0.0102499,8.91E+13,9.96E+28,2.60E+02
3289.202519,4.35E-14,0.0110098,8.28E+13,8.61E+28,2.25E+02
3289.160801,4.06E-14,0.00787372,8.87E+13,9.88E+28,2.58E+02
3289.086954,4.22E-14,0.00890801,8.53E+13,9.16E+28,2.39E+02
3289.083065,4.62E-14,0.0124062,7.79E+13,7.63E+28,1.99E+02
3288.962548,3.99E-14,0.0084984,9.02E+13,1.02E+29,2.67E+02
3288.882674,4.54E-14,0.0113282,7.93E+13,7.89E+28,2.06E+02
3288.875046,4.35E-14,0.0102364,8.28E+13,8.61E+28,2.25E+02
3288.873002,3.83E-14,0.00981755,9.40E+13,1.11E+29,2.91E+02
3288.872671,5.39E-14,0.0107432,6.68E+13,5.61E+28,1.47E+02
3288.83356,4.54E-14,0.0115199,7.93E+13,7.89E+28,2.06E+02
3288.810431,3.70E-14,0.0112582,9.73E+13,1.19E+29,3.11E+02
3288.795658,4.67E-14,0.0115243,7.71E+13,7.45E+28,1.95E+02
3288.580466,4.06E-14,0.00970862,8.87E+13,9.88E+28,2.58E+02
3288.473971,4.34E-14,0.0102351,8.29E+13,8.65E+28,2.26E+02
3288.432608,3.92E-14,0.0110763,9.18E+13,1.06E+29,2.78E+02
3276.726614,3.99E-14,0.00902843,9.02E+13,1.02E+29,2.67E+02
3274.916042,5.53E-14,0.0113474,6.51E+13,5.32E+28,1.39E+02
3274.33876,5.82E-14,0.0109676,6.19E+13,4.82E+28,1.26E+02
3273.807087,5.28E-14,0.00981944,6.82E+13,5.83E+28,1.52E+02
3273.728291,5.64E-14,0.0119135,6.38E+13,5.13E+28,1.34E+02
3273.119828,5.57E-14,0.0097993,6.46E+13,5.26E+28,1.37E+02
3272.790536,5.01E-14,0.00874131,7.19E+13,6.49E+28,1.70E+02
3272.771351,5.38E-14,0.00872442,6.69E+13,5.62E+28,1.47E+02
3271.86479,4.80E-14,0.0102129,7.50E+13,7.06E+28,1.85E+02
3271.410611,4.70E-14,0.0109154,7.66E+13,7.38E+28,1.93E+02
3270.949704,5.11E-14,0.0104993,7.05E+13,6.25E+28,1.63E+02
3270.613728,4.67E-14,0.0103839,7.71E+13,7.46E+28,1.95E+02
3270.608281,6.06E-14,0.00943188,5.94E+13,4.43E+28,1.16E+02
3270.220123,4.55E-14,0.0107413,7.91E+13,7.86E+28,2.05E+02
3270.219542,5.21E-14,0.0101936,6.91E+13,6.00E+28,1.57E+02
3270.213982,4.71E-14,0.0110148,7.64E+13,7.34E+28,1.92E+02
3270.130357,4.29E-14,0.0103134,8.39E+13,8.84E+28,2.31E+02
3269.905574,4.69E-14,0.00984078,7.68E+13,7.42E+28,1.94E+02
3268.775022,4.76E-14,0.00889643,7.56E+13,7.17E+28,1.88E+02
3268.687288,2.14E-14,0.0113404,1.68E+14,3.57E+29,9.33E+02
3268.415898,5.76E-14,0.00993002,6.25E+13,4.91E+28,1.28E+02
3267.318235,5.03E-14,0.011461,7.16E+13,6.43E+28,1.68E+02
3267.118198,5.10E-14,0.0110023,7.06E+13,6.27E+28,1.64E+02
3267.090202,4.83E-14,0.00982873,7.45E+13,6.99E+28,1.83E+02
3266.875909,4.58E-14,0.0123511,7.86E+13,7.75E+28,2.03E+02
3266.671733,4.33E-14,0.0102246,8.31E+13,8.69E+28,2.27E+02
3266.518906,1.98E-14,0.0101221,1.82E+14,4.13E+29,1.08E+03
3266.449226,1.94E-14,0.00885679,1.86E+14,4.33E+29,1.13E+03
3266.437889,2.06E-14,0.0106774,1.75E+14,3.84E+29,1.00E+03
3266.39419,2.07E-14,0.0108214,1.74E+14,3.81E+29,9.97E+02
3266.287451,1.85E-14,0.0106656,1.95E+14,4.77E+29,1.25E+03
3266.161217,1.61E-14,0.00930801,2.24E+14,6.28E+29,1.64E+03
3266.062997,1.77E-14,0.00947205,2.03E+14,5.23E+29,1.37E+03
3266.009401,1.77E-14,0.00933432,2.03E+14,5.18E+29,1.35E+03
3265.91767,1.90E-14,0.0111728,1.89E+14,4.51E+29,1.18E+03
3265.886568,1.92E-14,0.0114016,1.88E+14,4.40E+29,1.15E+03
3265.60059,5.14E-14,0.0087155,7.00E+13,6.17E+28,1.61E+02
3265.430734,5.88E-14,0.00998101,6.12E+13,4.70E+28,1.23E+02
3265.22111,6.02E-14,0.0101129,5.98E+13,4.49E+28,1.17E+02
3264.909424,5.95E-14,0.0101684,6.05E+13,4.60E+28,1.20E+02
3264.420918,6.04E-14,0.00923685,5.96E+13,4.47E+28,1.17E+02
3264.41832,6.35E-14,0.0114299,5.67E+13,4.03E+28,1.05E+02
3264.289486,5.56E-14,0.00913203,6.47E+13,5.27E+28,1.38E+02
3264.274929,5.14E-14,0.00856926,7.00E+13,6.17E+28,1.61E+02
3264.179744,5.74E-14,0.0100975,6.27E+13,4.94E+28,1.29E+02
3264.035704,6.03E-14,0.00825342,5.97E+13,4.48E+28,1.17E+02
3264.032265,5.46E-14,0.0103738,6.59E+13,5.47E+28,1.43E+02
3263.956934,6.78E-14,0.0099716,5.31E+13,3.55E+28,9.27E+01
3263.936869,6.56E-14,0.00970187,5.49E+13,3.79E+28,9.90E+01
3263.898978,6.57E-14,0.00918129,5.48E+13,3.77E+28,9.86E+01
3263.821586,6.28E-14,0.010026,5.73E+13,4.13E+28,1.08E+02
3263.821083,5.80E-14,0.00946325,6.21E+13,4.84E+28,1.26E+02
3263.811814,5.99E-14,0.00941272,6.01E+13,4.54E+28,1.19E+02
3263.802112,5.42E-14,0.00892006,6.64E+13,5.54E+28,1.45E+02
3263.800383,4.78E-14,0.0105421,7.53E+13,7.13E+28,1.86E+02
3263.795452,6.12E-14,0.0104222,5.88E+13,4.35E+28,1.14E+02
3263.716875,5.53E-14,0.0094991,6.51E+13,5.33E+28,1.39E+02
3263.712324,6.08E-14,0.0102888,5.92E+13,4.41E+28,1.15E+02
3263.708152,5.99E-14,0.010205,6.01E+13,4.54E+28,1.19E+02
3263.627339,4.85E-14,0.00820216,7.42E+13,6.92E+28,1.81E+02
3263.622636,6.34E-14,0.0105531,5.68E+13,4.05E+28,1.06E+02
3263.558129,5.84E-14,0.00886918,6.16E+13,4.78E+28,1.25E+02
3263.438468,5.77E-14,0.011392,6.24E+13,4.89E+28,1.28E+02
3263.412203,5.91E-14,0.00938447,6.09E+13,4.66E+28,1.22E+02
3263.329969,6.32E-14,0.00973672,5.70E+13,4.08E+28,1.07E+02
3250.153895,1.78E-13,0.0117437,2.02E+13,5.14E+27,1.34E+01
3238.870839,4.26E-14,0.0100043,8.45E+13,8.99E+28,2.35E+02
3235.891006,2.87E-14,0.0102067,1.25E+14,1.98E+29,5.16E+02
3235.014491,3.07E-14,0.00962514,1.17E+14,1.72E+29,4.51E+02
3233.36227,2.85E-14,0.00893418,1.26E+14,2.00E+29,5.22E+02
3230.194099,2.66E-14,0.00978227,1.35E+14,2.31E+29,6.03E+02
3230.133752,1.57E-14,0.0112399,2.29E+14,6.61E+29,1.73E+03
3229.97781,1.73E-14,0.00998399,2.08E+14,5.46E+29,1.43E+03
3229.935204,3.54E-14,0.0103667,1.02E+14,1.30E+29,3.39E+02
3229.930003,1.54E-14,0.0093574,2.34E+14,6.85E+29,1.79E+03
3229.806617,1.49E-14,0.00974056,2.42E+14,7.30E+29,1.91E+03
3229.724951,1.74E-14,0.0120105,2.07E+14,5.37E+29,1.40E+03
3229.688324,1.48E-14,0.00777705,2.43E+14,7.46E+29,1.95E+03
3229.671597,2.03E-14,0.0115828,1.77E+14,3.94E+29,1.03E+03
3229.668587,1.53E-14,0.00940028,2.35E+14,6.96E+29,1.82E+03
3229.635178,1.83E-14,0.0101618,1.97E+14,4.84E+29,1.26E+03
3229.607201,1.60E-14,0.0125257,2.25E+14,6.39E+29,1.67E+03
3229.556396,1.56E-14,0.00983171,2.31E+14,6.73E+29,1.76E+03
3229.43352,4.12E-14,0.0112513,8.74E+13,9.60E+28,2.51E+02
3229.41807,1.72E-14,0.0111482,2.09E+14,5.52E+29,1.44E+03
3229.360602,1.77E-14,0.00953986,2.03E+14,5.18E+29,1.35E+03
3229.339822,1.39E-14,0.0102241,2.59E+14,8.49E+29,2.22E+03
3228.584869,1.69E-14,0.00986024,2.13E+14,5.68E+29,1.48E+03
3228.382042,3.55E-14,0.00986993,1.01E+14,1.30E+29,3.38E+02
3228.371265,3.45E-14,0.00969753,1.04E+14,1.37E+29,3.57E+02
3228.044572,3.47E-14,0.00764504,1.04E+14,1.36E+29,3.54E+02
3228.013936,3.80E-14,0.00981922,9.47E+13,1.13E+29,2.95E+02
3227.908308,3.56E-14,0.00866371,1.01E+14,1.29E+29,3.36E+02
3227.874149,3.74E-14,0.010919,9.63E+13,1.16E+29,3.04E+02
3227.680985,4.12E-14,0.0104805,8.74E+13,9.59E+28,2.51E+02
3227.619068,3.71E-14,0.0119353,9.70E+13,1.18E+29,3.09E+02
3227.562292,4.01E-14,0.00990912,8.98E+13,1.01E+29,2.65E+02
3227.453351,3.75E-14,0.0102152,9.60E+13,1.16E+29,3.03E+02
3227.445507,3.91E-14,0.0118837,9.21E+13,1.06E+29,2.78E+02
3227.379657,1.85E-14,0.00973481,1.95E+14,4.77E+29,1.25E+03
3227.343318,3.38E-14,0.00885615,1.07E+14,1.43E+29,3.73E+02
3227.307452,3.63E-14,0.0120228,9.92E+13,1.24E+29,3.23E+02
3227.297334,3.48E-14,0.00895165,1.03E+14,1.35E+29,3.52E+02
3227.296026,3.55E-14,0.00997732,1.01E+14,1.30E+29,3.39E+02
3227.255234,4.15E-14,0.0106992,8.67E+13,9.47E+28,2.48E+02
3227.246441,3.93E-14,0.0103419,9.16E+13,1.06E+29,2.76E+02
3227.23826,3.47E-14,0.00861319,1.04E+14,1.35E+29,3.53E+02
3227.146326,5.10E-14,0.00984169,7.06E+13,6.26E+28,1.64E+02
3227.141799,3.79E-14,0.0103033,9.50E+13,1.13E+29,2.96E+02
3227.060914,3.75E-14,0.00921857,9.60E+13,1.16E+29,3.02E+02
3227.055048,3.57E-14,0.00947074,1.01E+14,1.28E+29,3.34E+02
3227.054864,3.51E-14,0.0100255,1.03E+14,1.32E+29,3.46E+02
3226.957747,3.84E-14,0.00902888,9.38E+13,1.11E+29,2.89E+02
3226.902136,3.39E-14,0.00934929,1.06E+14,1.42E+29,3.70E+02
3226.900367,3.61E-14,0.0118052,9.97E+13,1.25E+29,3.26E+02
3226.892568,3.47E-14,0.0103548,1.04E+14,1.35E+29,3.53E+02
3226.830515,3.74E-14,0.0106572,9.63E+13,1.17E+29,3.05E+02
3197.209831,4.14E-14,0.0117427,8.70E+13,9.51E+28,2.49E+02
3196.726504,4.35E-14,0.0104913,8.28E+13,8.59E+28,2.25E+02
3196.65858,3.60E-14,0.00908953,1.00E+14,1.26E+29,3.29E+02
3196.658404,4.55E-14,0.0117824,7.91E+13,7.85E+28,2.05E+02
3195.714906,4.33E-14,0.00867148,8.31E+13,8.69E+28,2.27E+02
3195.08597,4.25E-14,0.00978315,8.47E+13,9.03E+28,2.36E+02
3194.813599,4.13E-14,0.0110657,8.72E+13,9.55E+28,2.50E+02
3194.750821,4.86E-14,0.00935203,7.41E+13,6.90E+28,1.80E+02
3194.410026,4.21E-14,0.0102856,8.55E+13,9.17E+28,2.40E+02
3194.37219,3.97E-14,0.00898827,9.07E+13,1.03E+29,2.69E+02
3194.032121,4.39E-14,0.00959018,8.20E+13,8.45E+28,2.21E+02
3193.660372,4.84E-14,0.0102419,7.44E+13,6.95E+28,1.82E+02
3193.479276,4.54E-14,0.0105764,7.93E+13,7.90E+28,2.07E+02
3193.426398,4.88E-14,0.0102591,7.38E+13,6.83E+28,1.78E+02
3192.584603,4.44E-14,0.0095653,8.11E+13,8.25E+28,2.16E+02
3190.914205,9.73E-15,0.00870633,3.70E+14,1.72E+30,4.50E+03
3190.481977,3.79E-14,0.0107177,9.50E+13,1.14E+29,2.97E+02
3190.104853,3.68E-14,0.00984749,9.78E+13,1.20E+29,3.14E+02
3188.931322,1.40E-14,0.0107734,2.57E+14,8.26E+29,2.16E+03
3188.894639,1.29E-14,0.0107254,2.79E+14,9.80E+29,2.56E+03
3188.861748,5.41E-14,0.0112692,6.65E+13,5.57E+28,1.45E+02
3188.858067,6.49E-14,0.00990363,5.55E+13,3.87E+28,1.01E+02
3188.807038,1.48E-14,0.0107809,2.43E+14,7.40E+29,1.93E+03
3188.765039,1.23E-14,0.011168,2.93E+14,1.08E+30,2.82E+03
3188.762685,1.30E-14,0.0097189,2.77E+14,9.59E+29,2.51E+03
3188.761796,1.44E-14,0.0118153,2.50E+14,7.86E+29,2.06E+03
3188.737565,5.44E-14,0.0109125,6.62E+13,5.51E+28,1.44E+02
3188.731258,4.99E-14,0.0103774,7.21E+13,6.53E+28,1.71E+02
3188.729344,4.41E-14,0.00860142,8.16E+13,8.37E+28,2.19E+02
3188.704863,5.26E-14,0.00969892,6.84E+13,5.89E+28,1.54E+02
3188.655817,1.52E-14,0.0107073,2.37E+14,7.04E+29,1.84E+03
3188.592577,5.28E-14,0.011027,6.82E+13,5.84E+28,1.53E+02
3188.584907,5.75E-14,0.00980267,6.26E+13,4.92E+28,1.29E+02
3188.485353,1.28E-14,0.00808868,2.81E+14,1.00E+30,2.62E+03
3188.367403,1.32E-14,0.0101873,2.73E+14,9.30E+29,2.43E+03
3188.262928,5.22E-14,0.0100363,6.90E+13,5.98E+28,1.56E+02
3188.240548,1.66E-14,0.00856319,2.17E+14,5.92E+29,1.55E+03
3188.203261,4.69E-14,0.0120064,7.68E+13,7.40E+28,1.93E+02
3188.199241,1.04E-14,0.00886514,3.46E+14,1.51E+30,3.95E+03
3188.148746,1.25E-14,0.0106116,2.88E+14,1.04E+30,2.73E+03
3188.115177,4.23E-14,0.00901798,8.51E+13,9.10E+28,2.38E+02
3188.112252,4.72E-14,0.00935097,7.63E+13,7.32E+28,1.91E+02
3187.918232,1.23E-14,0.0117824,2.93E+14,1.07E+30,2.81E+03
3187.91623,4.32E-14,0.00938712,8.33E+13,8.71E+28,2.28E+02
3187.912527,4.69E-14,0.00957367,7.68E+13,7.42E+28,1.94E+02
3187.822745,4.57E-14,0.0096144,7.88E+13,7.81E+28,2.04E+02
3187.822706,4.91E-14,0.0104392,7.33E+13,6.76E+28,1.77E+02
3187.717201,1.50E-14,0.0110962,2.40E+14,7.22E+29,1.89E+03
3172.988695,2.89E-14,0.00990656,1.25E+14,1.95E+29,5.09E+02
3172.921989,3.04E-14,0.0113047,1.18E+14,1.76E+29,4.60E+02
3172.853144,2.46E-14,0.00991053,1.46E+14,2.69E+29,7.03E+02
3172.205538,2.62E-14,0.00945045,1.37E+14,2.37E+29,6.20E+02
3171.867299,2.68E-14,0.00841732,1.34E+14,2.27E+29,5.92E+02
3171.256694,3.13E-14,0.0103874,1.15E+14,1.66E+29,4.34E+02
3171.028097,2.52E-14,0.010394,1.43E+14,2.57E+29,6.71E+02
3171.004036,2.29E-14,0.00970761,1.57E+14,3.09E+29,8.09E+02
3170.701368,2.58E-14,0.0112649,1.40E+14,2.45E+29,6.40E+02
3170.4711,3.38E-14,0.0105639,1.07E+14,1.43E+29,3.73E+02
3169.974084,2.61E-14,0.0102535,1.38E+14,2.38E+29,6.23E+02
3169.905287,3.59E-14,0.0093348,1.00E+14,1.27E+29,3.31E+02
3169.209507,2.76E-14,0.0091534,1.30E+14,2.14E+29,5.58E+02
3167.774155,2.16E-14,0.0112123,1.67E+14,3.48E+29,9.09E+02
3167.768901,2.74E-14,0.00883219,1.31E+14,2.17E+29,5.68E+02
3167.592894,2.39E-14,0.0102531,1.51E+14,2.84E+29,7.43E+02
3167.420809,2.17E-14,0.00837726,1.66E+14,3.47E+29,9.07E+02
3167.23741,3.20E-14,0.0100686,1.13E+14,1.59E+29,4.15E+02
3167.225562,3.01E-14,0.0102278,1.20E+14,1.80E+29,4.70E+02
3166.762222,2.77E-14,0.00824481,1.30E+14,2.12E+29,5.55E+02
3166.748744,2.92E-14,0.0103141,1.23E+14,1.91E+29,4.99E+02
3166.743269,3.92E-14,0.0133776,9.18E+13,1.06E+29,2.77E+02
3166.644701,3.09E-14,0.0104506,1.17E+14,1.70E+29,4.45E+02
3166.539717,2.87E-14,0.00871083,1.25E+14,1.98E+29,5.17E+02
3166.498206,2.91E-14,0.00999619,1.24E+14,1.92E+29,5.03E+02
3166.458036,2.64E-14,0.0094527,1.36E+14,2.34E+29,6.11E+02
3166.443012,3.20E-14,0.0105335,1.13E+14,1.59E+29,4.16E+02
3166.44021,3.03E-14,0.00964581,1.19E+14,1.77E+29,4.63E+02
3166.425413,3.09E-14,0.0111105,1.17E+14,1.71E+29,4.46E+02
3166.335459,2.95E-14,0.0105704,1.22E+14,1.87E+29,4.89E+02
3166.252566,2.88E-14,0.008955,1.25E+14,1.96E+29,5.12E+02
3166.252149,2.98E-14,0.00835469,1.21E+14,1.83E+29,4.79E+02
3166.186521,3.61E-14,0.00972093,9.97E+13,1.25E+29,3.28E+02
3166.166299,3.59E-14,0.011505,1.00E+14,1.27E+29,3.31E+02
3166.159893,4.19E-14,0.0109914,8.59E+13,9.27E+28,2.42E+02
3166.15795,3.75E-14,0.0119669,9.60E+13,1.16E+29,3.03E+02
3166.130784,3.00E-14,0.0092857,1.20E+14,1.81E+29,4.74E+02
3166.120355,3.27E-14,0.00899867,1.10E+14,1.52E+29,3.98E+02
3166.096457,3.18E-14,0.0112731,1.13E+14,1.61E+29,4.20E+02
3166.079776,3.18E-14,0.00875589,1.13E+14,1.61E+29,4.20E+02
3166.079619,3.84E-14,0.0094202,9.38E+13,1.11E+29,2.89E+02
3166.067227,3.39E-14,0.0107962,1.06E+14,1.42E+29,3.70E+02
3166.065631,3.09E-14,0.00968071,1.17E+14,1.71E+29,4.46E+02
3166.050985,3.37E-14,0.0100103,1.07E+14,1.44E+29,3.75E+02
3166.004588,2.98E-14,0.00921227,1.21E+14,1.84E+29,4.80E+02
3166.004303,2.78E-14,0.00785488,1.29E+14,2.10E+29,5.49E+02
3166.004254,2.95E-14,0.00904285,1.22E+14,1.87E+29,4.88E+02
3165.979969,2.77E-14,0.00908719,1.30E+14,2.13E+29,5.56E+02
3165.910949,3.43E-14,0.00922827,1.05E+14,1.39E+29,3.63E+02
3165.773194,3.24E-14,0.0109335,1.11E+14,1.56E+29,4.07E+02
3165.759434,3.27E-14,0.0109978,1.10E+14,1.52E+29,3.98E+02
3165.649342,3.98E-14,0.0133147,9.05E+13,1.03E+29,2.68E+02
3148.589495,9.16E-15,0.0105715,3.93E+14,1.94E+30,5.08E+03
3148.549877,1.08E-14,0.00997643,3.33E+14,1.40E+30,3.66E+03
3148.525326,1.08E-14,0.0103994,3.33E+14,1.40E+30,3.65E+03
3148.236364,1.09E-14,0.0111054,3.30E+14,1.36E+30,3.55E+03
3148.218931,8.70E-15,0.00806024,4.14E+14,2.15E+30,5.62E+03
3148.151959,1.08E-14,0.011029,3.33E+14,1.40E+30,3.65E+03
3147.860587,1.06E-14,0.0097989,3.40E+14,1.44E+30,3.78E+03
3147.845104,1.25E-14,0.012299,2.88E+14,1.05E+30,2.74E+03
3147.828368,8.37E-15,0.0115934,4.30E+14,2.32E+30,6.07E+03
3147.787882,9.77E-15,0.00967991,3.68E+14,1.71E+30,4.46E+03
3147.771721,1.22E-14,0.0107634,2.95E+14,1.09E+30,2.84E+03
3147.753929,9.24E-15,0.0108779,3.90E+14,1.91E+30,4.99E+03
3147.747656,1.13E-14,0.0104001,3.19E+14,1.28E+30,3.34E+03
3147.707529,9.53E-15,0.00891129,3.78E+14,1.79E+30,4.69E+03
3147.668734,9.56E-15,0.010101,3.77E+14,1.78E+30,4.66E+03
3141.845873,6.30E-15,0.0105868,5.71E+14,4.10E+30,1.07E+04
3132.413531,1.19E-14,0.00799232,3.03E+14,1.15E+30,3.00E+03
3128.32869,7.78E-15,0.010283,4.63E+14,2.69E+30,7.03E+03
3128.303092,8.52E-15,0.00875281,4.23E+14,2.24E+30,5.86E+03
3128.295917,1.01E-14,0.0115411,3.56E+14,1.58E+30,4.14E+03
3128.089694,9.36E-15,0.00898311,3.85E+14,1.86E+30,4.86E+03
3127.890931,9.28E-15,0.0109715,3.88E+14,1.89E+30,4.95E+03
3127.763939,8.42E-15,0.0092725,4.28E+14,2.30E+30,6.01E+03
3127.734127,1.08E-14,0.0113538,3.33E+14,1.40E+30,3.67E+03
3127.604626,8.07E-15,0.00950807,4.46E+14,2.50E+30,6.53E+03
3127.333932,9.28E-15,0.0100867,3.88E+14,1.89E+30,4.94E+03
3127.026591,8.56E-15,0.0113156,4.21E+14,2.22E+30,5.81E+03
3110.713661,1.42E-14,0.00736132,2.54E+14,8.07E+29,2.11E+03
3110.029454,2.96E-14,0.0105394,1.22E+14,1.86E+29,4.87E+02
3109.931098,2.62E-14,0.0112714,1.37E+14,2.38E+29,6.21E+02
3109.899208,2.74E-14,0.0102864,1.31E+14,2.17E+29,5.66E+02
3109.288534,3.51E-14,0.0111613,1.03E+14,1.32E+29,3.45E+02
3108.30468,1.95E-14,0.010708,1.85E+14,4.30E+29,1.12E+03
3107.981042,2.15E-14,0.0113988,1.67E+14,3.53E+29,9.23E+02
3107.410567,2.23E-14,0.0107504,1.61E+14,3.26E+29,8.53E+02
3107.092173,2.72E-14,0.0109691,1.32E+14,2.21E+29,5.77E+02
3107.025659,2.74E-14,0.0121413,1.31E+14,2.17E+29,5.67E+02
3106.975092,2.97E-14,0.0112894,1.21E+14,1.85E+29,4.84E+02
3106.903424,3.01E-14,0.0112684,1.20E+14,1.80E+29,4.70E+02
3106.792813,2.70E-14,0.0112157,1.33E+14,2.23E+29,5.84E+02
3106.775359,2.60E-14,0.0103897,1.38E+14,2.42E+29,6.32E+02
3106.701898,2.61E-14,0.00960451,1.38E+14,2.39E+29,6.24E+02
3106.693518,2.51E-14,0.0105857,1.43E+14,2.58E+29,6.75E+02
3106.68362,2.32E-14,0.00840758,1.55E+14,3.03E+29,7.92E+02
3106.510513,2.21E-14,0.00869919,1.63E+14,3.32E+29,8.69E+02
3106.510013,2.56E-14,0.0100843,1.41E+14,2.49E+29,6.52E+02
3106.385647,2.94E-14,0.0119583,1.22E+14,1.88E+29,4.92E+02
3106.354061,2.94E-14,0.00953893,1.22E+14,1.89E+29,4.93E+02
3106.354021,2.81E-14,0.00991905,1.28E+14,2.06E+29,5.38E+02
3106.349873,2.66E-14,0.0107679,1.35E+14,2.31E+29,6.04E+02
3106.346468,2.37E-14,0.00925105,1.52E+14,2.90E+29,7.58E+02
3106.300558,2.54E-14,0.00990717,1.42E+14,2.53E+29,6.61E+02
3106.295991,2.63E-14,0.0107633,1.37E+14,2.35E+29,6.15E+02
3106.252402,2.86E-14,0.00939331,1.26E+14,1.99E+29,5.20E+02
3106.234967,2.71E-14,0.0110052,1.33E+14,2.22E+29,5.82E+02
3106.180493,3.22E-14,0.0118041,1.12E+14,1.57E+29,4.10E+02
3106.173242,2.54E-14,0.00877327,1.42E+14,2.53E+29,6.61E+02
3106.163255,2.44E-14,0.00929454,1.48E+14,2.74E+29,7.15E+02
3106.151989,3.11E-14,0.0121286,1.16E+14,1.68E+29,4.40E+02
3106.132491,2.60E-14,0.00895762,1.38E+14,2.41E+29,6.30E+02
3106.127032,2.57E-14,0.0112806,1.40E+14,2.47E+29,6.45E+02
3105.986545,2.59E-14,0.00876326,1.39E+14,2.43E+29,6.36E+02
3105.9862,2.75E-14,0.00886792,1.31E+14,2.16E+29,5.64E+02
3105.952796,2.38E-14,0.0108566,1.51E+14,2.88E+29,7.53E+02
3105.923529,2.38E-14,0.00892467,1.51E+14,2.88E+29,7.54E+02
3105.906046,2.30E-14,0.00822233,1.57E+14,3.07E+29,8.01E+02
3105.857379,2.43E-14,0.00942199,1.48E+14,2.75E+29,7.19E+02
3105.854642,2.76E-14,0.0105694,1.30E+14,2.14E+29,5.59E+02
3105.817574,2.69E-14,0.00914381,1.34E+14,2.25E+29,5.89E+02
3105.48911,2.58E-14,0.0104315,1.40E+14,2.44E+29,6.38E+02
3105.42051,3.97E-14,0.00950737,9.07E+13,1.03E+29,2.70E+02
3105.119685,4.23E-14,0.0135153,8.51E+13,9.12E+28,2.38E+02
3105.119285,2.89E-14,0.0110198,1.25E+14,1.95E+29,5.11E+02
3103.98414,3.86E-14,0.011278,9.33E+13,1.09E+29,2.85E+02
