Temperature (K),Brightness (watts/m2),Parallax (arcsec)
3641.48560599224,1.02784762146262e-13,0.00998219
3641.02532130093,1.4260999784684999e-13,0.0103439
3641.01949791634,1.28675949903713e-13,0.0089393
3640.78234755239,7.74967581067987e-14,0.0113508
3640.56486427807,1.5181313312647899e-13,0.0112554
3640.55536082838,1.21054634838361e-13,0.00914624
3640.54857474051,1.27968704069633e-13,0.00998118
3640.12112670471,1.43062981728647e-13,0.00949075
3639.61070909319,1.15830279677619e-13,0.0110874
3639.2109731021,1.20874414802209e-13,0.00982129
3637.64504545222,1.31870081255709e-13,0.00888196
3637.2848265274,1.1371344374997e-13,0.00910948
3636.96226365339,1.13165705639706e-13,0.0096583
3636.94563146499,1.69035363295243e-13,0.0105495
3636.65765685991,1.4675783883261e-13,0.0103066
3636.05520311257,1.43655175810827e-13,0.0130162
3636.0458986267,1.47627945576434e-13,0.0108029
3635.73180020929,1.36076916392313e-13,0.00955208
3635.66909706209,1.65452681858236e-13,0.0100414
3635.49924197318,1.1354784814335e-13,0.00850786
3635.49709912135,1.44838266423631e-13,0.00901942
3635.45398923944,1.05151811967406e-13,0.00986452
3634.94644878639,1.4183251237404e-13,0.0102104
3634.26687313701,1.16714636771958e-13,0.00992338
3634.26602576757,1.07804184550891e-13,0.009433
3634.08083714181,1.3915043310942e-13,0.0115094
3634.02538062633,1.15159046124561e-13,0.00941935
3633.86001500032,1.02279464424046e-13,0.00997997
3633.5239757635,1.03567702497162e-13,0.00790512
3633.12530387902,1.04216404174233e-13,0.0100454
3632.82919866636,1.1057039130773999e-13,0.00730438
3632.32256012442,1.09160787800014e-13,0.0109022
3632.32098816394,1.1581573268591e-13,0.00970532
3632.31764577472,1.2472975030794e-13,0.00870125
3630.30678139775,5.95120423127007e-14,0.011048
3615.64044751969,8.61997370372463e-14,0.011308
3611.36399568322,1.01420748576471e-13,0.010386
3611.35477430839,9.34562070708031e-14,0.00909164
3610.25832933586,1.02213006804247e-13,0.0117761
3607.15307909332,5.6311723669997604e-14,0.00963578
3606.26136158622,9.660133951028641e-14,0.0101454
3605.30399203801,1.75210596720285e-14,0.00889941
3604.01822776032,9.62031438612923e-14,0.0100404
3603.81348066763,9.71283160506686e-14,0.0089779
3603.62082321613,9.15129941649252e-14,0.0100954
3603.27339720301,1.02915014122397e-13,0.0107099
3602.30772504999,1.01390447303295e-13,0.00938521
3601.37778636884,1.1266139838923699e-13,0.0126483
3601.10240351826,9.556793202397631e-14,0.0112745
3599.27362806591,6.16287341561958e-14,0.00840528
3598.75832055691,1.29313107733876e-13,0.0101263
3598.74111930193,9.752451156526231e-14,0.00767703
3598.23506757921,1.18159646283993e-13,0.0110514
3597.83467515481,1.23610221072257e-13,0.00880709
3597.46859897418,9.07688056671584e-14,0.00783403
3597.45427426124,1.0710334376087799e-13,0.00937316
3597.34010700434,1.20399265820244e-13,0.00945889
3596.96566058948,1.47202145516891e-13,0.01388
3596.19687488125,1.03586787487901e-13,0.00987628
3593.66235901235,1.25596865935235e-13,0.0111322
3591.74904617656,1.07251740499341e-13,0.0106439
3591.53776575802,1.17356207592566e-13,0.0106434
3591.23418999004,1.10072297788312e-13,0.0104635
3591.23127107427,9.6657364987851e-14,0.00800333
3591.06572858636,1.41767609898527e-13,0.0122005
3591.05932918621,1.04237843025211e-13,0.0111153
3590.89467468535,1.29396580754939e-13,0.0100791
3590.80207064532,1.03080781413818e-13,0.0100011
3590.71087489637,1.0993567856960699e-13,0.0108715
3590.63870545824,1.40573433574073e-13,0.0105755
3590.62681719587,1.00549269265815e-13,0.010018
3590.50417671539,1.12706333009084e-13,0.0102044
3590.27589216168,9.61692593899325e-14,0.00917796
3590.18698547026,1.32241274884981e-13,0.0131119
3590.10412991621,1.15957693396937e-13,0.00988053
3590.02309493091,1.26348717408306e-13,0.0121654
3590.0199481689,1.06562093226015e-13,0.0101505
3589.97388861035,1.15104498495949e-13,0.0102699
3589.96562941316,1.23961443143838e-13,0.0092456
3589.87753278916,1.15615476926118e-13,0.0116344
3589.86818223267,1.06512912202575e-13,0.00827651
3589.85053636442,1.24709895418375e-13,0.00981567
3580.32511309559,7.31356386654102e-14,0.00952782
3579.86777210246,5.4957467059985603e-14,0.00890725
3570.55698862405,6.65991946239962e-14,0.0107162
3569.41030519115,9.1528492043427e-14,0.0109659
3568.0841130759,6.79430918960405e-14,0.00821545
3567.57515861725,6.40780690572239e-14,0.0102105
3566.6803573093,8.585443817755741e-14,0.0113795
3566.46651056329,7.803549480776491e-14,0.00929439
3564.15210610918,9.469277397712921e-14,0.00923346
3563.77470447168,9.16110222520698e-14,0.010949
3561.70788803712,6.42506190125222e-14,0.00945864
3561.37221337064,5.81095074610815e-14,0.00786669
3560.23249309143,6.78967851220235e-14,0.00789708
3560.23082808285,8.051586181372911e-14,0.00926514
3559.50985999022,9.92706331716466e-14,0.0121178
3559.50502235147,9.10835340495967e-14,0.0105661
3558.20250578781,8.93179981083495e-14,0.00791515
3556.93749470302,9.92499438164602e-14,0.0109342
3556.92754409133,8.7827946110528e-14,0.0103359
3556.47995888636,9.75885973404469e-14,0.00882776
3556.47995888636,9.75885973404469e-14,0.00882776
3556.47558817105,9.76029446825015e-14,0.00803929
3556.4732076092,1.10780157455004e-13,0.00979574
3556.02843153442,1.21505862219685e-13,0.0137151
3555.81174513155,8.939243414964751e-14,0.0110558
3555.797395592,9.05472541517352e-14,0.00767682
3555.63693388029,9.04716755433156e-14,0.0102458
3555.63205146972,8.84948689845475e-14,0.00931446
3555.2675804274,8.35009215597482e-14,0.00827158
3555.23171223321,1.04024948189779e-13,0.0115695
3555.19745324594,9.44020072843756e-14,0.00862877
3554.82269912294,8.545114007197451e-14,0.0089654
3554.71622316556,8.68130780827815e-14,0.0122391
3554.47210040274,9.065721397575881e-14,0.0119026
3554.19571724663,9.0347108318786e-14,0.00893858
3554.19134188083,1.02724514644675e-13,0.0095735
3553.72735054745,7.65614240131606e-14,0.00844075
3553.69868697878,8.926338489771561e-14,0.0100878
3551.65215482486,1.05128129984143e-13,0.0123751
3550.94960864123,9.04868658105387e-14,0.00877934
3550.28478360387,9.23458893566924e-14,0.0108709
3550.12023790847,1.12919048353416e-13,0.0125756
3549.77247954819,9.5905503642995e-14,0.0100322
3549.76748684554,1.0104486954659699e-13,0.0115976
3549.75930697769,8.80615888046299e-14,0.008131
3549.60980819074,8.20096198352305e-14,0.00966136
3549.60887651005,1.07297032909229e-13,0.0101091
3549.60878535923,9.30591099165908e-14,0.00862014
3549.184324828,8.09030283878371e-14,0.00910262
3549.04891108536,8.4533603545284e-14,0.00976107
3548.93584933632,1.11077598481974e-13,0.0110353
3548.83486041094,9.342594145326951e-14,0.0093435
3548.81015768531,7.884436034027931e-14,0.0107112
3548.6507503585,9.34216202039618e-14,0.00772713
3548.56697770917,1.13739387030107e-13,0.0105615
3548.5549602889,9.945727223904371e-14,0.00895504
3548.49008100208,1.09980863390576e-13,0.0104727
3548.4869432659,1.07255410872144e-13,0.00912759
3548.47529484682,1.0241190344082199e-13,0.0104433
3547.27889951311,8.510177928267811e-14,0.00976153
3547.08013395291,8.0377771785496e-14,0.00974997
3546.0062466636,9.19919262288357e-14,0.0116151
3545.39375265942,8.61271050750725e-14,0.0118467
3544.97327025095,7.12853026529932e-14,0.00961905
3544.69323593655,8.03877318767344e-14,0.0104415
3543.82564556488,9.10122194419402e-14,0.0109061
3538.90771940038,9.46385680584013e-14,0.0108789
3538.06637607801,8.21811718226648e-14,0.00858995
3538.02332765927,7.58252050431731e-14,0.0110592
3537.96909926828,7.98316310163451e-14,0.0094446
3537.92257076156,7.76309342171011e-14,0.00982008
3536.40461266375,8.04494998439472e-14,0.00912971
3535.69175284956,7.836486900530181e-14,0.0108824
3534.96416941105,9.33241207852596e-14,0.0103855
3534.88240148509,8.88895641340229e-14,0.0113487
3532.82120406024,7.05856789772489e-14,0.0103224
3532.19743519865,8.94124325568866e-14,0.0113256
3532.19595338718,7.45988639862104e-14,0.0101938
3532.19432962486,9.20502725808429e-14,0.0105476
3532.18884444612,7.86820409391049e-14,0.00931244
3531.61198405084,7.00148495269129e-14,0.0109253
3531.56320782287,8.53055839805484e-14,0.00766558
3531.00146484444,7.22816422647961e-14,0.0101672
3530.9357803461,9.40680262692809e-14,0.0104318
3530.34167359991,8.430037268512421e-14,0.0108149
3530.21737650164,4.39697846706898e-14,0.00943027
3529.7250669626,8.614235824756151e-14,0.0100557
3529.72210183052,9.123453764595251e-14,0.0109811
3529.23886041423,7.7304505906718e-14,0.00822385
3528.20302712073,8.5684084742338e-14,0.0103369
3527.13718292657,7.30938593988187e-14,0.00958775
3526.22920973864,7.762470636285451e-14,0.0106416
3526.07216219165,6.21800324012683e-14,0.0124712
3525.47659003811,7.81525714361464e-14,0.00984507
3524.68017100152,8.20960116832095e-14,0.00979296
3523.57061945176,8.35445606731932e-14,0.0107107
3520.55952619206,1.03423727129385e-13,0.0110531
3519.66949433171,7.94948374580909e-14,0.00882341
3518.70103938972,7.25810983441969e-14,0.0113514
3518.36963024002,9.3134909872139e-14,0.0112784
3517.8544676599,7.15959469335437e-14,0.00840855
3517.81307390907,8.34778745613357e-14,0.0108052
3517.80575142742,7.50690222703922e-14,0.0121316
3514.12968038039,6.509781860053031e-14,0.00923279
3495.25814352754,2.13449297712156e-14,0.0094093
3494.26329815948,7.92357056727551e-14,0.00958073
3494.25834113169,9.208082836571791e-14,0.0115338
3494.25815884899,7.958141658178141e-14,0.0103926
3493.45699429708,8.429795238208461e-14,0.00964512
3492.77527836717,7.23067299191706e-14,0.00969159
3492.12731067296,8.034435334775e-14,0.0113486
3492.11045884229,8.23867782140567e-14,0.0107157
3491.55536557407,7.75709527298523e-14,0.00947862
3491.50190120361,9.09769504114524e-14,0.010473
3491.48025602948,7.62744715208364e-14,0.00765829
3491.46766475382,7.31979779374894e-14,0.0088157
3490.93342685396,8.03418252752661e-14,0.00767043
3490.93258829725,8.00884821466164e-14,0.00800429
3490.93209247685,8.9391680173443e-14,0.010334
3490.37267313715,7.21275328974516e-14,0.0096256
3490.37243053607,8.55525993611692e-14,0.0106138
3490.3540821039,8.95447923413771e-14,0.0102605
3490.27134472003,4.2510516187295504e-14,0.01157
3490.07990113261,3.00785845374409e-14,0.00787059
3489.83970334229,8.3771536667046e-14,0.00862556
3489.29206490659,8.792569236114761e-14,0.0101236
3489.14447418163,5.818246027598141e-14,0.0107984
3488.81854220225,7.428668206934611e-14,0.00866008
3488.3572898869,7.839571668498321e-14,0.0104607
3488.35719208276,9.38896983157521e-14,0.0110398
3488.22292315556,5.98178364287692e-14,0.0104592
3487.98237314401,4.68010567466523e-14,0.0104037
3487.92081412413,4.5977872423927e-14,0.0111957
3487.81604434317,7.81707940634867e-14,0.00955014
3487.58558883472,5.4785043725320105e-14,0.0120343
3487.58117207695,4.84063523911947e-14,0.0103782
3487.5639635952,5.15978553464696e-14,0.0116378
3487.44079462811,7.10416096567837e-14,0.0107995
3487.43942059517,7.53568175494652e-14,0.0105722
3486.67268279308,8.81714776819584e-14,0.010647
3486.51690122565,7.260411376607941e-14,0.0107934
3486.31157329999,8.67935093515877e-14,0.0101601
3485.6627580808,5.23131136220498e-14,0.00887732
3485.51262830969,7.76688749878822e-14,0.0122482
3485.48725373749,7.62754530161707e-14,0.0108866
3484.55070930605,6.8279548995709e-14,0.00842031
3484.24182327642,8.43652417566367e-14,0.0111235
3483.95360012746,8.34672789392129e-14,0.00920752
3482.92712406056,8.90250155417936e-14,0.0119398
3482.47137356542,8.3041575096643e-14,0.00982473
3482.23867721541,8.46614436678954e-14,0.00982545
3481.88940805975,8.87624184861347e-14,0.0128265
3481.26436071338,8.3289755164608e-14,0.00898527
3481.22043520141,9.83618926204683e-14,0.010142
3481.0878511526,7.704667633495e-14,0.00894351
3481.07441581006,7.72075974163572e-14,0.00877255
3480.93739325784,9.68230358830419e-14,0.0105409
3480.76053036123,8.68698916304692e-14,0.00902238
3480.75915472443,8.819267037179141e-14,0.00877781
3480.7159606653,9.81584667446844e-14,0.0110922
3480.64833145581,8.47707812641559e-14,0.00898771
3480.35214063211,7.802997572544041e-14,0.00898445
3480.34985588033,8.09727812304359e-14,0.0100464
3480.34768836177,1.06978916538989e-13,0.0121977
3480.27814677531,1.19318909661206e-13,0.00989169
3480.23418114813,9.690648530890421e-14,0.00852241
3480.18870564285,8.01202621404239e-14,0.00882893
3480.11332264334,1.13933586684081e-13,0.0118553
3480.05018491655,7.99277268913904e-14,0.00951146
3479.29937519295,6.84830737544807e-14,0.00913371
3473.74719113051,6.95754350971615e-14,0.00865425
3469.40340753459,6.5470359016175e-14,0.011882
3467.75088836971,5.94153100935819e-14,0.00889918
3466.92476193234,7.07900384148023e-14,0.00850247
3452.57680812957,4.5205354735810105e-14,0.0109436
3452.29491488544,4.2221115511097304e-14,0.010133
3450.09668455836,3.47565443477966e-14,0.00918119
3449.98060620481,4.49631536390117e-14,0.0104974
3444.65883209031,5.02841362617281e-14,0.00994516
3441.45029649192,5.92292055994554e-14,0.0107822
3436.71774210459,5.12310292971285e-14,0.0103011
3422.00325717787,5.66194918482835e-14,0.0107329
3421.49585837036,6.37143358563208e-14,0.0108052
3420.33801390184,5.86608894266234e-14,0.00919378
3419.8500273476,6.786174725082199e-14,0.0105952
3419.69270028526,8.42054612259453e-14,0.0118499
3418.90946186867,4.52852329122262e-14,0.00727168
3418.90842660815,6.08329581546891e-14,0.01144
3418.27955349356,3.79926368055471e-14,0.0107981
3418.21010631618,5.1545416832394804e-14,0.00936539
3418.20138044044,6.35228705723857e-14,0.012054
3418.19794812066,6.06575914395048e-14,0.00883109
3417.92084293266,7.107873398167971e-14,0.00938102
3417.62289826928,5.4886068827143405e-14,0.0104986
3417.49813142172,3.8876301022309704e-14,0.00944479
3416.24633271271,7.29379585111813e-14,0.00957543
3416.1376865298,6.082736334989511e-14,0.0106619
3416.02307951842,5.2359142271409e-14,0.0110642
3415.94778771684,6.32870041376962e-14,0.00937536
3415.94709746646,6.58822624883243e-14,0.00910841
3415.65955647092,5.53832346526105e-14,0.0103106
3415.63413057422,5.75560388370914e-14,0.00907476
3415.61451434349,6.79909227036138e-14,0.00965713
3415.53869335182,6.69171210639237e-14,0.0100043
3415.33270369047,5.88836450261856e-14,0.00936123
3415.15032390225,6.61411346379332e-14,0.00963752
3415.00678293432,8.25126802907331e-14,0.0083779
3414.62797542739,7.71230704765618e-14,0.0100023
3414.51940117522,7.223349215453311e-14,0.00821356
3414.13201672421,7.391919974232021e-14,0.0107242
3413.9449891518,7.3750772918125e-14,0.00825798
3413.69552388789,7.11079443907409e-14,0.0111567
3413.49719269188,7.528034104895999e-14,0.0100076
3413.42609701391,7.14269166367529e-14,0.00973342
3413.38841165565,7.87318706077044e-14,0.00895411
3413.20381212269,8.289385029070061e-14,0.00997484
3413.20294196688,7.02033653851231e-14,0.00967868
3413.05845987895,5.58536708119846e-14,0.0102313
3413.04870613108,7.5431483955022e-14,0.00996143
3412.97379003615,7.00974065586568e-14,0.0101825
3412.97202908407,7.12661976954397e-14,0.00872276
3412.90614146073,7.3413702283121e-14,0.00809602
3412.78602792236,7.7864153815828e-14,0.00972711
3398.85641575517,1.1232708220299401e-14,0.0110244
3394.17131489299,7.10859860129023e-14,0.00965753
3394.10700794362,7.9775899439435e-14,0.00970603
3394.09336570046,7.808923957360311e-14,0.0105426
3393.40714040143,7.074848843904451e-14,0.0096693
3393.37141285244,7.56252140908622e-14,0.0093328
3392.0781970239,7.116350331520791e-14,0.00949109
3391.46199649987,7.64155989755229e-14,0.0111432
3388.73270150829,7.338224011931211e-14,0.00917482
3388.73074892911,6.03729302986326e-14,0.0109833
3388.58622859904,7.32653815881169e-14,0.0101624
3388.58533162192,8.29267876071636e-14,0.0103974
3387.43390535038,6.70336570576944e-14,0.0107073
3387.27758046195,7.42071608199702e-14,0.0103479
3386.94265556673,6.942397311326091e-14,0.00936142
3386.75047457343,5.75949506374046e-14,0.0087503
3386.57067732879,7.430105692201661e-14,0.00987308
3386.51063203506,7.47917112408026e-14,0.00962802
3386.07837968701,8.02861252043188e-14,0.0101932
3385.73712545258,6.3535043267275e-14,0.00962146
3385.72832811672,9.177550851833531e-14,0.0120635
3385.7248748367,6.89368786752109e-14,0.00950169
3385.71218217972,8.64024775379185e-14,0.0115912
3385.48406186117,9.24649159671292e-14,0.0107673
3385.03837048143,7.04491415752994e-14,0.00960344
3384.50457970865,6.61651310297823e-14,0.0100957
3384.31277447186,7.108136852181e-14,0.00825583
3384.23061685353,6.93025197165771e-14,0.00945615
3384.21824827741,5.76533997363218e-14,0.0101917
3384.10393046019,7.49193745792871e-14,0.00872022
3383.86156793809,8.11498217013332e-14,0.0119033
3383.84859686905,7.686457887046041e-14,0.010257
3383.74315018719,7.63234907445142e-14,0.00841432
3383.63049679397,6.16499348617247e-14,0.00997206
3383.33980771753,6.6115734639363e-14,0.00922057
3383.32563839605,7.49711829930607e-14,0.0104796
3383.07651750586,7.453785126519991e-14,0.0104004
3382.88004392134,6.64530847342794e-14,0.00857094
3382.45729534893,9.24346618695714e-14,0.0102276
3382.45611163248,5.4801901731192405e-14,0.0103774
3382.45603026251,6.52359178490439e-14,0.0100216
3382.45542952832,7.15649957040543e-14,0.00938019
3382.45119840127,8.4531749492907e-14,0.0114318
3382.0374163043,6.24018833743356e-14,0.00934031
3382.01851430229,6.53661311422482e-14,0.0100034
3381.92153715508,5.22976922659143e-14,0.00829265
3381.88172653172,6.311247727416871e-14,0.00944929
3381.80024303255,6.71782813452034e-14,0.0091984
3381.57236409575,6.431654560622861e-14,0.00899901
3381.35394125134,5.85527298763966e-14,0.00975379
3381.25439488778,5.95076895211482e-14,0.00949596
3381.24344394377,7.47621398496466e-14,0.0123261
3381.23702717735,7.23541700288728e-14,0.0111779
3381.18168138909,1.02130913903377e-13,0.0127625
3381.10039153459,7.682905357879641e-14,0.00994004
3381.02100084805,7.17797301061826e-14,0.00917983
3381.0199848558,6.02083115391334e-14,0.00978655
3381.01175994822,9.11084336689957e-14,0.0105812
3381.00926529586,5.4720579344320205e-14,0.0100165
3380.93951332214,8.07597136960087e-14,0.00961475
3380.89166112292,5.839467540918771e-14,0.00850973
3380.74712052638,5.66035372777626e-14,0.00765201
3380.72737649289,6.37893624354203e-14,0.0105109
3380.67196380334,6.66122625396111e-14,0.00717039
3380.6505225577,7.747503160604731e-14,0.0110214
3380.63205922531,8.636257031882041e-14,0.0102607
3380.62002307204,7.78418075138356e-14,0.011202
3380.60135168925,7.74112532059008e-14,0.0103531
3380.51128592742,7.61712968285792e-14,0.0111524
3380.34869540111,6.29212040885412e-14,0.0102372
3380.3365933573,7.14844403745399e-14,0.0118803
3380.32968988994,6.76699076841716e-14,0.00910607
3380.30544754595,5.87808392245978e-14,0.00983024
3380.30470468527,6.15766451063299e-14,0.011108
3380.16375515728,5.76816180229454e-14,0.00925469
3380.12239597288,8.36560955642879e-14,0.0112762
3380.07280884821,7.668032792438391e-14,0.0101027
3380.06817572132,7.465393859995231e-14,0.00986885
3380.0457360921,8.03210014289315e-14,0.0112758
3379.91331221206,8.25886226032075e-14,0.0110836
3379.8894114174,7.86303303749837e-14,0.0094506
3379.76357025907,6.91545174553513e-14,0.0107726
3379.76089482901,6.98485204451859e-14,0.00969432
3379.75952395469,7.48257348111054e-14,0.0105679
3377.85618292545,3.99340782177908e-14,0.010951
3377.38166040578,2.9441445065747603e-14,0.0100138
3377.25915554775,3.27207083287284e-14,0.00879652
3376.9865495551,2.83007344282184e-14,0.0116882
3364.94806741351,4.44286140857061e-14,0.010171
3364.821396418,3.83609591856523e-14,0.00944214
3360.62650604037,4.4634894562905405e-15,0.00745176
3357.55573311632,5.4413295137991404e-14,0.0103653
3355.79048225748,4.52409807688196e-14,0.00946395
3355.4701551581,4.82360774808501e-14,0.00739021
3355.155634943,4.01550331366728e-14,0.00867624
3354.77430750826,4.9397913601611504e-14,0.00976368
3354.17379213799,5.0232301599372104e-14,0.00925863
3353.91096429522,4.6494599114524104e-14,0.010073
3353.82558968809,5.12001926537347e-14,0.00959421
3353.40149994343,4.76581804583722e-14,0.0089974
3353.2016098225,4.77925413062568e-14,0.0113427
3352.97604316289,5.2951519427572805e-14,0.00866491
3352.93077558027,6.00160896204298e-14,0.00919257
3352.76887421836,5.4125212982637704e-14,0.0103168
3352.61275276459,4.83356147923159e-14,0.0115724
3352.17864123054,4.87748536619126e-14,0.0116214
3351.94789972138,5.26119799127378e-14,0.0112959
3351.93986735851,5.35665960067489e-14,0.00975521
3351.85166128776,4.60942978556253e-14,0.0086043
3351.65720190681,5.847950722533691e-14,0.010343
3351.56953604495,5.4745996311953e-14,0.0123804
3349.57463211928,5.68309967624422e-14,0.00956373
3347.76845634803,7.76338772054036e-14,0.00984449
3347.46736539515,7.139592503740521e-14,0.0111608
3347.45475262052,6.920462939719151e-14,0.00919967
3347.30576155542,7.4364045851249e-14,0.00938189
3346.3082678114,6.67084577116108e-14,0.0096831
3346.15536025685,4.39668661254737e-14,0.00772876
3345.67595833646,8.6098187180918e-14,0.0122931
3345.40198661164,7.685560540761631e-14,0.00940468
3345.37866791624,7.355229908520691e-14,0.0108795
3344.27553541107,7.0667689027049e-14,0.0110574
3344.245429328,6.677473384769971e-14,0.011187
3344.03245769005,8.9895239871268e-14,0.01039
3343.61209847335,7.45548383584507e-14,0.00991559
3343.34792837035,7.1155265093717e-14,0.011173
3343.33437842375,2.94341118817791e-14,0.0112574
3342.72243525818,6.22458939625817e-14,0.00965544
3342.57624437858,7.95447774361633e-14,0.012719
3342.53781435561,6.48658013469231e-14,0.0104244
3342.17369772413,7.68694954918888e-14,0.0113354
3341.95779792223,6.42012853029409e-14,0.0104642
3341.87847854744,7.17881886152058e-14,0.010878
3341.82860962405,6.87332469332046e-14,0.00851994
3341.82550804941,6.30691673512875e-14,0.00856778
3341.73792475864,7.05818468969868e-14,0.0107348
3341.72608196173,6.50126759080713e-14,0.00969645
3341.68494106365,7.18267132601529e-14,0.0119019
3341.58746626154,7.1522835753026e-14,0.0116737
3341.55724705615,5.33095005384643e-14,0.008647
3341.40652079484,6.37046469080715e-14,0.00980963
3341.19503591532,7.77329810763363e-14,0.00899378
3341.19120008087,6.41205734721111e-14,0.00953638
3341.1278388095,8.2937339597117e-14,0.00956326
3341.0959576635,6.846020317219381e-14,0.0102548
3341.05433764966,7.67874361798735e-14,0.0102796
3341.0069486555,6.186940466629999e-14,0.00892274
3340.98631447992,6.52188968217108e-14,0.0107969
3340.94463490011,5.6434812883799505e-14,0.010176
3340.94124701399,7.27357184344394e-14,0.0107192
3340.92552384824,5.72471758089734e-14,0.010377
3340.92370953548,7.99121164372209e-14,0.0121118
3340.88901398917,6.8509151959983e-14,0.00994854
3340.80504351526,6.73967771824361e-14,0.00934524
3340.63979325993,2.5171433831231302e-14,0.00978485
3340.21814633702,2.9965074607406e-14,0.00982897
3340.01316014406,2.94590597983274e-14,0.010764
3327.14117908153,2.48826652661408e-14,0.00977524
3326.96068156422,2.7536509515923e-14,0.0122745
3326.54579486826,2.48493308869014e-14,0.0116643
3326.22173606726,2.69520532502266e-14,0.0112199
3324.34519477441,2.7869450262720302e-14,0.0122771
3324.30656402332,2.6447693336840602e-14,0.00953628
3324.02227940052,2.4111286684481e-14,0.0100687
3323.65836174039,2.28521688406388e-14,0.00983834
3323.61003498506,2.5753798706875903e-14,0.0118835
3322.70840281971,2.48741417534428e-14,0.0119287
3322.42319599117,2.40701674832121e-14,0.0113321
3322.07626277804,2.6274232516987302e-14,0.00997508
3321.21739185233,2.51547625722189e-14,0.00932383
3320.75291740257,2.73353484449523e-14,0.00992908
3320.33554878821,2.58372440619369e-14,0.0100041
3308.38633299148,1.98346333819155e-14,0.00924365
3305.93029756742,2.81952985815059e-14,0.0102905
3305.85828758613,2.49559013626417e-14,0.010203
3305.57357075294,2.20251173650577e-14,0.00882753
3305.53543631042,2.06757292421657e-14,0.00884699
3305.50029854649,2.60590917351579e-14,0.00920107
3305.17917867029,2.3941667243870902e-14,0.00936026
3304.87945765607,2.3704677298998402e-14,0.00878034
3304.074565024,2.70352920451907e-14,0.0121136
3303.79418100069,2.11938177524346e-14,0.0101365
3303.78987275655,2.2385069346991202e-14,0.00904929
3303.78538972082,2.2170243241411202e-14,0.0111473
3303.75839824611,2.46325445010572e-14,0.0107573
3303.66897572701,2.61231501408474e-14,0.0106876
3303.42717897438,2.67903972555878e-14,0.0133865
3303.22975231941,2.08514458184956e-14,0.0078739
3302.7911054459,1.90917456328779e-14,0.00950429
3301.82799913924,8.279550576568391e-15,0.00736567
3299.86023839142,3.4194223347258704e-14,0.011808
3292.85591103106,4.1714289691306804e-14,0.0125385
3292.49109234793,3.32840166739674e-14,0.0108448
3290.62338623828,3.6434562017092604e-14,0.0102411
3290.56306624592,4.77695192533593e-14,0.00955535
3290.54033349874,4.81376460465542e-14,0.00997493
3290.36742917786,4.50243223722795e-14,0.0097547
3290.35008742106,4.44526336832867e-14,0.0114603
3290.34514907809,4.19160548167146e-14,0.0106872
3290.15537914526,4.4506686037596304e-14,0.00974936
3290.00137149176,3.99854728728972e-14,0.0103428
3289.987515487,4.0282252126389305e-14,0.00980624
3289.8512772879,4.36904584407193e-14,0.0106464
3289.69958900457,4.4204303413436105e-14,0.00929099
3289.58506436785,4.07707632696855e-14,0.0100041
3289.57572810686,3.37294509847944e-14,0.00926633
3289.43053809137,3.99304976646264e-14,0.0116216
3289.43008640585,4.8396455749181304e-14,0.00966876
3289.4298870325,5.3072679986189505e-14,0.0111388
3289.42133036124,3.8415319360725e-14,0.00959058
3289.3697223578,4.04277682606997e-14,0.0102499
3289.20251873445,4.34901203293429e-14,0.0110098
3289.16080082842,4.06043160160229e-14,0.00787372
3289.08695363453,4.2161586199374703e-14,0.00890801
3289.08306481458,4.62087698407496e-14,0.0124062
3288.96254819988,3.99109554176609e-14,0.0084984
3288.88267416789,4.5421574024733e-14,0.0113282
3288.87504591405,4.3499296342062904e-14,0.0102364
3288.87300177815,3.82761603186798e-14,0.00981755
3288.87267132235,5.3875646030322805e-14,0.0107432
3288.83356036774,4.54228650228749e-14,0.0115199
3288.81043081433,3.7011181827735e-14,0.0112582
3288.79565750511,4.67472657848154e-14,0.0115243
3288.58046649752,4.0595084015391e-14,0.00970862
3288.4739713453,4.3378736178271e-14,0.0102351
3288.43260777849,3.91618686209494e-14,0.0110763
3276.72661413005,3.99200537309849e-14,0.00902843
3274.91604229698,5.5308219115069e-14,0.0113474
3274.33875957651,5.81508817336923e-14,0.0109676
3273.80708729781,5.2839519899597605e-14,0.00981944
3273.72829124801,5.63662291981245e-14,0.0119135
3273.11982804188,5.56665918901291e-14,0.0097993
3272.79053606904,5.00790952238416e-14,0.00874131
3272.77135133943,5.38411301832887e-14,0.00872442
3271.86478971237,4.80289873804864e-14,0.0102129
3271.4106110003,4.69899883282469e-14,0.0109154
3270.94970396847,5.1055710508790704e-14,0.0104993
3270.61372766182,4.6725065229733e-14,0.0103839
3270.60828101724,6.06218817219407e-14,0.00943188
3270.22012328831,4.55309747735089e-14,0.0107413
3270.21954229267,5.2084567655426505e-14,0.0101936
3270.21398249044,4.70918709683087e-14,0.0110148
3270.13035699583,4.29250756615161e-14,0.0103134
3269.90557426418,4.6855092358212304e-14,0.00984078
3268.77502245974,4.7645676927546e-14,0.00889643
3268.68728759155,2.13596029763656e-14,0.0113404
3268.41589791982,5.7610180181917e-14,0.00993002
3267.31823490621,5.03432671786735e-14,0.011461
3267.11819804903,5.0970197207625e-14,0.0110023
3267.09020158071,4.82657795618324e-14,0.00982873
3266.87590877947,4.58387872836451e-14,0.0123511
3266.67173266447,4.3282270258821e-14,0.0102246
3266.51890578861,1.9847614011603802e-14,0.0101221
